210,FR-R92B-58,LB ,CM ,"HL Road Frame - Black, 58",,1,Black,500,375,,58,54-58 CM,2.2400000000000002,1,R ,,H ,U ,"HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2002-06-01 00:00:00.000,,Current
211,FR-R92R-58,LB ,CM ,"HL Road Frame - Red, 58",,1,Red,500,375,,58,54-58 CM,2.2400000000000002,1,R ,,H ,U ,"HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2002-06-01 00:00:00.000,,Current
212,HL-U509-R,,,"Sport-100 Helmet, Red",12.0278,1,Red,4,3,33.6442,,NA,,0,S ,20.1865,,,"Sport-100","Universal fit, well-vented, lightweight , snap-on visor.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
213,HL-U509-R,,,"Sport-100 Helmet, Red",13.8782,1,Red,4,3,33.6442,,NA,,0,S ,20.1865,,,"Sport-100","Universal fit, well-vented, lightweight , snap-on visor.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
214,HL-U509-R,,,"Sport-100 Helmet, Red",13.0863,1,Red,4,3,34.9900,,NA,,0,S ,20.9940,,,"Sport-100","Universal fit, well-vented, lightweight , snap-on visor.",2007-07-01 00:00:00.000,,Current
215,HL-U509,,,"Sport-100 Helmet, Black",12.0278,1,Black,4,3,33.6442,,NA,,0,S ,20.1865,,,"Sport-100","Universal fit, well-vented, lightweight , snap-on visor.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
216,HL-U509,,,"Sport-100 Helmet, Black",13.8782,1,Black,4,3,33.6442,,NA,,0,S ,20.1865,,,"Sport-100","Universal fit, well-vented, lightweight , snap-on visor.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
217,HL-U509,,,"Sport-100 Helmet, Black",13.0863,1,Black,4,3,34.9900,,NA,,0,S ,20.9940,,,"Sport-100","Universal fit, well-vented, lightweight , snap-on visor.",2007-07-01 00:00:00.000,,Current
218,SO-B909-M,,,"Mountain Bike Socks, M",3.3963,1,White,4,3,9.5000,M,M,,0,M ,5.7000,,U ,"Mountain Bike Socks","Combination of natural and synthetic fibers stays dry and provides just the right cushioning.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
219,SO-B909-L,,,"Mountain Bike Socks, L",3.3963,1,White,4,3,9.5000,L,L,,0,M ,5.7000,,U ,"Mountain Bike Socks","Combination of natural and synthetic fibers stays dry and provides just the right cushioning.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
220,HL-U509-B,,,"Sport-100 Helmet, Blue",12.0278,1,Blue,4,3,33.6442,,NA,,0,S ,20.1865,,,"Sport-100","Universal fit, well-vented, lightweight , snap-on visor.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
221,HL-U509-B,,,"Sport-100 Helmet, Blue",13.8782,1,Blue,4,3,33.6442,,NA,,0,S ,20.1865,,,"Sport-100","Universal fit, well-vented, lightweight , snap-on visor.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
222,HL-U509-B,,,"Sport-100 Helmet, Blue",13.0863,1,Blue,4,3,34.9900,,NA,,0,S ,20.9940,,,"Sport-100","Universal fit, well-vented, lightweight , snap-on visor.",2007-07-01 00:00:00.000,,Current
223,CA-1098,,,"AWC Logo Cap",5.7052,1,Multi,4,3,8.6442,,NA,,0,S ,5.1865,,U ,"Cycling Cap","Traditional style with a flip-up brim; one-size fits all.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
224,CA-1098,,,"AWC Logo Cap",5.2297,1,Multi,4,3,8.6442,,NA,,0,S ,5.1865,,U ,"Cycling Cap","Traditional style with a flip-up brim; one-size fits all.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
225,CA-1098,,,"AWC Logo Cap",6.9223,1,Multi,4,3,8.9900,,NA,,0,S ,5.3940,,U ,"Cycling Cap","Traditional style with a flip-up brim; one-size fits all.",2007-07-01 00:00:00.000,,Current
226,LJ-0192-S,,,"Long-Sleeve Logo Jersey, S",31.7244,1,Multi,4,3,48.0673,S,S,,0,S ,28.8404,,U ,"Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
227,LJ-0192-S,,,"Long-Sleeve Logo Jersey, S",29.0807,1,Multi,4,3,48.0673,S,S,,0,S ,28.8404,,U ,"Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
228,LJ-0192-S,,,"Long-Sleeve Logo Jersey, S",38.4923,1,Multi,4,3,49.9900,S,S,,0,S ,29.9940,,U ,"Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2007-07-01 00:00:00.000,,Current
229,LJ-0192-M,,,"Long-Sleeve Logo Jersey, M",31.7244,1,Multi,4,3,48.0673,M,M,,0,S ,28.8404,,U ,"Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
230,LJ-0192-M,,,"Long-Sleeve Logo Jersey, M",29.0807,1,Multi,4,3,48.0673,M,M,,0,S ,28.8404,,U ,"Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
231,LJ-0192-M,,,"Long-Sleeve Logo Jersey, M",38.4923,1,Multi,4,3,49.9900,M,M,,0,S ,29.9940,,U ,"Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2007-07-01 00:00:00.000,,Current
232,LJ-0192-L,,,"Long-Sleeve Logo Jersey, L",31.7244,1,Multi,4,3,48.0673,L,L,,0,S ,28.8404,,U ,"Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
233,LJ-0192-L,,,"Long-Sleeve Logo Jersey, L",29.0807,1,Multi,4,3,48.0673,L,L,,0,S ,28.8404,,U ,"Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
234,LJ-0192-L,,,"Long-Sleeve Logo Jersey, L",38.4923,1,Multi,4,3,49.9900,L,L,,0,S ,29.9940,,U ,"Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2007-07-01 00:00:00.000,,Current
235,LJ-0192-X,,,"Long-Sleeve Logo Jersey, XL",31.7244,1,Multi,4,3,48.0673,XL,XL,,0,S ,28.8404,,U ,"Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
236,LJ-0192-X,,,"Long-Sleeve Logo Jersey, XL",29.0807,1,Multi,4,3,48.0673,XL,XL,,0,S ,28.8404,,U ,"Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
237,LJ-0192-X,,,"Long-Sleeve Logo Jersey, XL",38.4923,1,Multi,4,3,49.9900,XL,XL,,0,S ,29.9940,,U ,"Long-Sleeve Logo Jersey","Unisex long-sleeve AWC logo microfiber cycling jersey",2007-07-01 00:00:00.000,,Current
238,FR-R92R-62,LB ,CM ,"HL Road Frame - Red, 62",747.9682,1,Red,500,375,1263.4598,62,60-62 CM,2.2999999999999998,1,R ,758.0759,H ,U ,"HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
239,FR-R92R-62,LB ,CM ,"HL Road Frame - Red, 62",722.2568,1,Red,500,375,1301.3636,62,60-62 CM,2.2999999999999998,1,R ,780.8182,H ,U ,"HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
240,FR-R92R-62,LB ,CM ,"HL Road Frame - Red, 62",868.6342,1,Red,500,375,1431.5000,62,60-62 CM,2.2999999999999998,1,R ,858.9000,H ,U ,"HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2007-07-01 00:00:00.000,,Current
241,FR-R92R-44,LB ,CM ,"HL Road Frame - Red, 44",747.9682,1,Red,500,375,1263.4598,44,42-46 CM,2.1200000000000001,1,R ,758.0759,H ,U ,"HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
242,FR-R92R-44,LB ,CM ,"HL Road Frame - Red, 44",722.2568,1,Red,500,375,1301.3636,44,42-46 CM,2.1200000000000001,1,R ,780.8182,H ,U ,"HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
243,FR-R92R-44,LB ,CM ,"HL Road Frame - Red, 44",868.6342,1,Red,500,375,1431.5000,44,42-46 CM,2.1200000000000001,1,R ,858.9000,H ,U ,"HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2007-07-01 00:00:00.000,,Current
244,FR-R92R-48,LB ,CM ,"HL Road Frame - Red, 48",747.9682,1,Red,500,375,1263.4598,48,48-52 CM,2.1600000000000001,1,R ,758.0759,H ,U ,"HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
245,FR-R92R-48,LB ,CM ,"HL Road Frame - Red, 48",722.2568,1,Red,500,375,1301.3636,48,48-52 CM,2.1600000000000001,1,R ,780.8182,H ,U ,"HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
246,FR-R92R-48,LB ,CM ,"HL Road Frame - Red, 48",868.6342,1,Red,500,375,1431.5000,48,48-52 CM,2.1600000000000001,1,R ,858.9000,H ,U ,"HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2007-07-01 00:00:00.000,,Current
247,FR-R92R-52,LB ,CM ,"HL Road Frame - Red, 52",747.9682,1,Red,500,375,1263.4598,52,48-52 CM,2.2000000000000002,1,R ,758.0759,H ,U ,"HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
248,FR-R92R-52,LB ,CM ,"HL Road Frame - Red, 52",722.2568,1,Red,500,375,1301.3636,52,48-52 CM,2.2000000000000002,1,R ,780.8182,H ,U ,"HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
249,FR-R92R-52,LB ,CM ,"HL Road Frame - Red, 52",868.6342,1,Red,500,375,1431.5000,52,48-52 CM,2.2000000000000002,1,R ,858.9000,H ,U ,"HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2007-07-01 00:00:00.000,,Current
250,FR-R92R-56,LB ,CM ,"HL Road Frame - Red, 56",747.9682,1,Red,500,375,1263.4598,56,54-58 CM,2.2400000000000002,1,R ,758.0759,H ,U ,"HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
251,FR-R92R-56,LB ,CM ,"HL Road Frame - Red, 56",722.2568,1,Red,500,375,1301.3636,56,54-58 CM,2.2400000000000002,1,R ,780.8182,H ,U ,"HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
252,FR-R92R-56,LB ,CM ,"HL Road Frame - Red, 56",868.6342,1,Red,500,375,1431.5000,56,54-58 CM,2.2400000000000002,1,R ,858.9000,H ,U ,"HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2007-07-01 00:00:00.000,,Current
253,FR-R38B-58,LB ,CM ,"LL Road Frame - Black, 58",176.1997,1,Black,500,375,297.6346,58,54-58 CM,2.46,1,R ,178.5808,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
254,FR-R38B-58,LB ,CM ,"LL Road Frame - Black, 58",170.1428,1,Black,500,375,306.5636,58,54-58 CM,2.46,1,R ,183.9382,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
255,FR-R38B-58,LB ,CM ,"LL Road Frame - Black, 58",204.6251,1,Black,500,375,337.2200,58,54-58 CM,2.46,1,R ,202.3320,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2007-07-01 00:00:00.000,,Current
256,FR-R38B-60,LB ,CM ,"LL Road Frame - Black, 60",176.1997,1,Black,500,375,297.6346,60,60-62 CM,2.48,1,R ,178.5808,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
257,FR-R38B-60,LB ,CM ,"LL Road Frame - Black, 60",170.1428,1,Black,500,375,306.5636,60,60-62 CM,2.48,1,R ,183.9382,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
258,FR-R38B-60,LB ,CM ,"LL Road Frame - Black, 60",204.6251,1,Black,500,375,337.2200,60,60-62 CM,2.48,1,R ,202.3320,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2007-07-01 00:00:00.000,,Current
259,FR-R38B-62,LB ,CM ,"LL Road Frame - Black, 62",176.1997,1,Black,500,375,297.6346,62,60-62 CM,2.5,1,R ,178.5808,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
260,FR-R38B-62,LB ,CM ,"LL Road Frame - Black, 62",170.1428,1,Black,500,375,306.5636,62,60-62 CM,2.5,1,R ,183.9382,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
261,FR-R38B-62,LB ,CM ,"LL Road Frame - Black, 62",204.6251,1,Black,500,375,337.2200,62,60-62 CM,2.5,1,R ,202.3320,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2007-07-01 00:00:00.000,,Current
262,FR-R38R-44,LB ,CM ,"LL Road Frame - Red, 44",181.4857,1,Red,500,375,306.5636,44,42-46 CM,2.3199999999999998,1,R ,183.9382,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
263,FR-R38R-44,LB ,CM ,"LL Road Frame - Red, 44",187.1571,1,Red,500,375,337.2200,44,42-46 CM,2.3199999999999998,1,R ,202.3320,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
264,FR-R38R-48,LB ,CM ,"LL Road Frame - Red, 48",181.4857,1,Red,500,375,306.5636,48,48-52 CM,2.3599999999999999,1,R ,183.9382,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
265,FR-R38R-48,LB ,CM ,"LL Road Frame - Red, 48",187.1571,1,Red,500,375,337.2200,48,48-52 CM,2.3599999999999999,1,R ,202.3320,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
266,FR-R38R-52,LB ,CM ,"LL Road Frame - Red, 52",181.4857,1,Red,500,375,306.5636,52,48-52 CM,2.3999999999999999,1,R ,183.9382,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
267,FR-R38R-52,LB ,CM ,"LL Road Frame - Red, 52",187.1571,1,Red,500,375,337.2200,52,48-52 CM,2.3999999999999999,1,R ,202.3320,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
268,FR-R38R-58,LB ,CM ,"LL Road Frame - Red, 58",181.4857,1,Red,500,375,306.5636,58,54-58 CM,2.46,1,R ,183.9382,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
269,FR-R38R-58,LB ,CM ,"LL Road Frame - Red, 58",187.1571,1,Red,500,375,337.2200,58,54-58 CM,2.46,1,R ,202.3320,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
270,FR-R38R-60,LB ,CM ,"LL Road Frame - Red, 60",181.4857,1,Red,500,375,306.5636,60,60-62 CM,2.48,1,R ,183.9382,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
271,FR-R38R-60,LB ,CM ,"LL Road Frame - Red, 60",187.1571,1,Red,500,375,337.2200,60,60-62 CM,2.48,1,R ,202.3320,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
272,FR-R38R-62,LB ,CM ,"LL Road Frame - Red, 62",181.4857,1,Red,500,375,306.5636,62,60-62 CM,2.5,1,R ,183.9382,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
273,FR-R38R-62,LB ,CM ,"LL Road Frame - Red, 62",187.1571,1,Red,500,375,337.2200,62,60-62 CM,2.5,1,R ,202.3320,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
274,FR-R72R-44,LB ,CM ,"ML Road Frame - Red, 44",352.1394,1,Red,500,375,594.8300,44,42-46 CM,2.2200000000000002,1,R ,356.8980,M ,U ,"ML Road Frame","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
275,FR-R72R-48,LB ,CM ,"ML Road Frame - Red, 48",352.1394,1,Red,500,375,594.8300,48,48-52 CM,2.2599999999999998,1,R ,356.8980,M ,U ,"ML Road Frame","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
276,FR-R72R-52,LB ,CM ,"ML Road Frame - Red, 52",352.1394,1,Red,500,375,594.8300,52,48-52 CM,2.2999999999999998,1,R ,356.8980,M ,U ,"ML Road Frame","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
277,FR-R72R-58,LB ,CM ,"ML Road Frame - Red, 58",352.1394,1,Red,500,375,594.8300,58,54-58 CM,2.3599999999999999,1,R ,356.8980,M ,U ,"ML Road Frame","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
278,FR-R72R-60,LB ,CM ,"ML Road Frame - Red, 60",352.1394,1,Red,500,375,594.8300,60,60-62 CM,2.3799999999999999,1,R ,356.8980,M ,U ,"ML Road Frame","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
279,FR-R38B-44,LB ,CM ,"LL Road Frame - Black, 44",176.1997,1,Black,500,375,297.6346,44,42-46 CM,2.3199999999999998,1,R ,178.5808,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
280,FR-R38B-44,LB ,CM ,"LL Road Frame - Black, 44",170.1428,1,Black,500,375,306.5636,44,42-46 CM,2.3199999999999998,1,R ,183.9382,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
281,FR-R38B-44,LB ,CM ,"LL Road Frame - Black, 44",204.6251,1,Black,500,375,337.2200,44,42-46 CM,2.3199999999999998,1,R ,202.3320,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2007-07-01 00:00:00.000,,Current
282,FR-R38B-48,LB ,CM ,"LL Road Frame - Black, 48",176.1997,1,Black,500,375,297.6346,48,48-52 CM,2.3599999999999999,1,R ,178.5808,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
283,FR-R38B-48,LB ,CM ,"LL Road Frame - Black, 48",170.1428,1,Black,500,375,306.5636,48,48-52 CM,2.3599999999999999,1,R ,183.9382,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
284,FR-R38B-48,LB ,CM ,"LL Road Frame - Black, 48",204.6251,1,Black,500,375,337.2200,48,48-52 CM,2.3599999999999999,1,R ,202.3320,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2007-07-01 00:00:00.000,,Current
285,FR-R38B-52,LB ,CM ,"LL Road Frame - Black, 52",176.1997,1,Black,500,375,297.6346,52,48-52 CM,2.3999999999999999,1,R ,178.5808,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
286,FR-R38B-52,LB ,CM ,"LL Road Frame - Black, 52",170.1428,1,Black,500,375,306.5636,52,48-52 CM,2.3999999999999999,1,R ,183.9382,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
287,FR-R38B-52,LB ,CM ,"LL Road Frame - Black, 52",204.6251,1,Black,500,375,337.2200,52,48-52 CM,2.3999999999999999,1,R ,202.3320,L ,U ,"LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2007-07-01 00:00:00.000,,Current
288,FR-M94S-42,LB ,CM ,"HL Mountain Frame - Silver, 42",623.8403,1,Silver,500,375,1204.3248,42,42-46 CM,2.7200000000000002,1,M ,722.5949,H ,U ,"HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
289,FR-M94S-42,LB ,CM ,"HL Mountain Frame - Silver, 42",660.9142,1,Silver,500,375,1240.4545,42,42-46 CM,2.7200000000000002,1,M ,744.2727,H ,U ,"HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
290,FR-M94S-42,LB ,CM ,"HL Mountain Frame - Silver, 42",747.2002,1,Silver,500,375,1364.5000,42,42-46 CM,2.7200000000000002,1,M ,818.7000,H ,U ,"HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2007-07-01 00:00:00.000,,Current
291,FR-M94S-44,LB ,CM ,"HL Mountain Frame - Silver, 44",706.8110,1,Silver,500,375,1364.5000,44,42-46 CM,2.7599999999999998,1,M ,818.7000,H ,U ,"HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
292,FR-M94S-52,LB ,CM ,"HL Mountain Frame - Silver, 48",706.8110,1,Silver,500,375,1364.5000,48,48-52 CM,2.7999999999999998,1,M ,818.7000,H ,U ,"HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
293,FR-M94S-46,LB ,CM ,"HL Mountain Frame - Silver, 46",623.8403,1,Silver,500,375,1204.3248,46,42-46 CM,2.8399999999999999,1,M ,722.5949,H ,U ,"HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2005-07-01 00:00:00.000,2006-06-30 00:00:00.000,
294,FR-M94S-46,LB ,CM ,"HL Mountain Frame - Silver, 46",660.9142,1,Silver,500,375,1240.4545,46,42-46 CM,2.8399999999999999,1,M ,744.2727,H ,U ,"HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2006-07-01 00:00:00.000,2007-06-30 00:00:00.000,
295,FR-M94S-46,LB ,CM ,"HL Mountain Frame - Silver, 46",747.2002,1,Silver,500,375,1364.5000,46,42-46 CM,2.8399999999999999,1,M ,818.7000,H ,U ,"HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2007-07-01 00:00:00.000,,Current
